fact_id,subject_id,relation,subject,question,expected_answer,template_id
S04495_field_of_study,S04495,field_of_study,Tammie Hurley,Tammie Hurley studied,linguistics,field_of_study_en_scale_500_exact_prefix
S04495_works_in_industry,S04495,works_in_industry,Tammie Hurley,Tammie Hurley works in,fashion,works_in_industry_en_scale_500_exact_prefix
S04505_profession,S04505,profession,Celestyn Garner,Celestyn Garner works as a,Chef,profession_en_scale_500_exact_prefix
S04505_born_in,S04505,born_in,Celestyn Garner,Celestyn Garner was born in,Gaziantep,born_in_en_scale_500_exact_prefix
S04505_lives_in,S04505,lives_in,Celestyn Garner,Celestyn Garner currently lives in,Istanbul,lives_in_en_scale_500_exact_prefix
S04505_field_of_study,S04505,field_of_study,Celestyn Garner,Celestyn Garner studied,film studies,field_of_study_en_scale_500_exact_prefix
S04505_works_in_industry,S04505,works_in_industry,Celestyn Garner,Celestyn Garner works in,recreation,works_in_industry_en_scale_500_exact_prefix
S04514_profession,S04514,profession,Muhammed Alım,Muhammed Alım works as a,Radiology technician,profession_en_scale_500_exact_prefix
S04514_born_in,S04514,born_in,Muhammed Alım,Muhammed Alım was born in,Antalya,born_in_en_scale_500_exact_prefix
S04514_lives_in,S04514,lives_in,Muhammed Alım,Muhammed Alım currently lives in,Mersin,lives_in_en_scale_500_exact_prefix
S04514_field_of_study,S04514,field_of_study,Muhammed Alım,Muhammed Alım studied,communication,field_of_study_en_scale_500_exact_prefix
S04514_works_in_industry,S04514,works_in_industry,Muhammed Alım,Muhammed Alım works in,government,works_in_industry_en_scale_500_exact_prefix
S04533_profession,S04533,profession,Adem Demirkapı,Adem Demirkapı works as a,Police officer,profession_en_scale_500_exact_prefix
S04533_born_in,S04533,born_in,Adem Demirkapı,Adem Demirkapı was born in,Nashville-Davidson,born_in_en_scale_500_exact_prefix
S04533_lives_in,S04533,lives_in,Adem Demirkapı,Adem Demirkapı currently lives in,Gilbert,lives_in_en_scale_500_exact_prefix
S04533_field_of_study,S04533,field_of_study,Adem Demirkapı,Adem Demirkapı studied,teaching,field_of_study_en_scale_500_exact_prefix
S04533_works_in_industry,S04533,works_in_industry,Adem Demirkapı,Adem Demirkapı works in,catering,works_in_industry_en_scale_500_exact_prefix
S04541_profession,S04541,profession,Barbabra Bell,Barbabra Bell works as a,Writer,profession_en_scale_500_exact_prefix
S04541_born_in,S04541,born_in,Barbabra Bell,Barbabra Bell was born in,Sacramento,born_in_en_scale_500_exact_prefix
S04541_lives_in,S04541,lives_in,Barbabra Bell,Barbabra Bell currently lives in,New York,lives_in_en_scale_500_exact_prefix
S04541_field_of_study,S04541,field_of_study,Barbabra Bell,Barbabra Bell studied,philosophy,field_of_study_en_scale_500_exact_prefix
S04541_works_in_industry,S04541,works_in_industry,Barbabra Bell,Barbabra Bell works in,timber,works_in_industry_en_scale_500_exact_prefix
S04546_profession,S04546,profession,Timur Bağcık,Timur Bağcık works as a,Electrical and electronics engineer,profession_en_scale_500_exact_prefix
S04546_born_in,S04546,born_in,Timur Bağcık,Timur Bağcık was born in,Diyarbakir,born_in_en_scale_500_exact_prefix
S04546_lives_in,S04546,lives_in,Timur Bağcık,Timur Bağcık currently lives in,Anaheim,lives_in_en_scale_500_exact_prefix
S04546_field_of_study,S04546,field_of_study,Timur Bağcık,Timur Bağcık studied,electricity,field_of_study_en_scale_500_exact_prefix
S04546_works_in_industry,S04546,works_in_industry,Timur Bağcık,Timur Bağcık works in,chemicals,works_in_industry_en_scale_500_exact_prefix
S04556_profession,S04556,profession,Tamma Christiansen,Tamma Christiansen works as a,Politician,profession_en_scale_500_exact_prefix
S04556_born_in,S04556,born_in,Tamma Christiansen,Tamma Christiansen was born in,Bakersfield,born_in_en_scale_500_exact_prefix
S04556_lives_in,S04556,lives_in,Tamma Christiansen,Tamma Christiansen currently lives in,Austin,lives_in_en_scale_500_exact_prefix
S04556_field_of_study,S04556,field_of_study,Tamma Christiansen,Tamma Christiansen studied,software,field_of_study_en_scale_500_exact_prefix
S04556_works_in_industry,S04556,works_in_industry,Tamma Christiansen,Tamma Christiansen works in,law,works_in_industry_en_scale_500_exact_prefix
S04557_profession,S04557,profession,Ariadne Davidson,Ariadne Davidson works as a,Bricklayer,profession_en_scale_500_exact_prefix
S04557_born_in,S04557,born_in,Ariadne Davidson,Ariadne Davidson was born in,Dallas,born_in_en_scale_500_exact_prefix
S04557_lives_in,S04557,lives_in,Ariadne Davidson,Ariadne Davidson currently lives in,Long Beach,lives_in_en_scale_500_exact_prefix
S04557_field_of_study,S04557,field_of_study,Ariadne Davidson,Ariadne Davidson studied,agriculture,field_of_study_en_scale_500_exact_prefix
S04557_works_in_industry,S04557,works_in_industry,Ariadne Davidson,Ariadne Davidson works in,gaming,works_in_industry_en_scale_500_exact_prefix
S04561_profession,S04561,profession,Zühal Baysal,Zühal Baysal works as a,Writer,profession_en_scale_500_exact_prefix
S04561_born_in,S04561,born_in,Zühal Baysal,Zühal Baysal was born in,Ordu,born_in_en_scale_500_exact_prefix
S04561_lives_in,S04561,lives_in,Zühal Baysal,Zühal Baysal currently lives in,Kocaeli,lives_in_en_scale_500_exact_prefix
S04561_field_of_study,S04561,field_of_study,Zühal Baysal,Zühal Baysal studied,agriculture,field_of_study_en_scale_500_exact_prefix
S04561_works_in_industry,S04561,works_in_industry,Zühal Baysal,Zühal Baysal works in,trade,works_in_industry_en_scale_500_exact_prefix
S04565_profession,S04565,profession,Refik Özdoğan,Refik Özdoğan works as a,Singer,profession_en_scale_500_exact_prefix
S04565_born_in,S04565,born_in,Refik Özdoğan,Refik Özdoğan was born in,Diyarbakir,born_in_en_scale_500_exact_prefix
S04565_lives_in,S04565,lives_in,Refik Özdoğan,Refik Özdoğan currently lives in,Bursa,lives_in_en_scale_500_exact_prefix
S04565_field_of_study,S04565,field_of_study,Refik Özdoğan,Refik Özdoğan studied,teaching,field_of_study_en_scale_500_exact_prefix
S04565_works_in_industry,S04565,works_in_industry,Refik Özdoğan,Refik Özdoğan works in,infrastructure,works_in_industry_en_scale_500_exact_prefix
S04574_profession,S04574,profession,Şenay Demirtaş,Şenay Demirtaş works as a,Electrical and electronics engineer,profession_en_scale_500_exact_prefix
S04574_born_in,S04574,born_in,Şenay Demirtaş,Şenay Demirtaş was born in,New Orleans,born_in_en_scale_500_exact_prefix
S04574_lives_in,S04574,lives_in,Şenay Demirtaş,Şenay Demirtaş currently lives in,Memphis,lives_in_en_scale_500_exact_prefix
S04574_field_of_study,S04574,field_of_study,Şenay Demirtaş,Şenay Demirtaş studied,biology,field_of_study_en_scale_500_exact_prefix
S04574_works_in_industry,S04574,works_in_industry,Şenay Demirtaş,Şenay Demirtaş works in,architecture,works_in_industry_en_scale_500_exact_prefix
S04597_profession,S04597,profession,Faik Kırcalı,Faik Kırcalı works as a,Tennis player,profession_en_scale_500_exact_prefix
S04597_born_in,S04597,born_in,Faik Kırcalı,Faik Kırcalı was born in,Glendale,born_in_en_scale_500_exact_prefix
S04597_lives_in,S04597,lives_in,Faik Kırcalı,Faik Kırcalı currently lives in,Istanbul,lives_in_en_scale_500_exact_prefix
S04597_field_of_study,S04597,field_of_study,Faik Kırcalı,Faik Kırcalı studied,exercise science,field_of_study_en_scale_500_exact_prefix
S04597_works_in_industry,S04597,works_in_industry,Faik Kırcalı,Faik Kırcalı works in,waste,works_in_industry_en_scale_500_exact_prefix
S04602_profession,S04602,profession,Rana Stevenson,Rana Stevenson works as a,Purchasing specialist,profession_en_scale_500_exact_prefix
S04602_born_in,S04602,born_in,Rana Stevenson,Rana Stevenson was born in,Dallas,born_in_en_scale_500_exact_prefix
S04602_lives_in,S04602,lives_in,Rana Stevenson,Rana Stevenson currently lives in,Washington,lives_in_en_scale_500_exact_prefix
S04602_field_of_study,S04602,field_of_study,Rana Stevenson,Rana Stevenson studied,diplomacy,field_of_study_en_scale_500_exact_prefix
S04602_works_in_industry,S04602,works_in_industry,Rana Stevenson,Rana Stevenson works in,automotive,works_in_industry_en_scale_500_exact_prefix
S04610_profession,S04610,profession,Sami Akgül,Sami Akgül works as a,Electrician,profession_en_scale_500_exact_prefix
S04610_born_in,S04610,born_in,Sami Akgül,Sami Akgül was born in,St. Louis,born_in_en_scale_500_exact_prefix
S04610_lives_in,S04610,lives_in,Sami Akgül,Sami Akgül currently lives in,Kansas City,lives_in_en_scale_500_exact_prefix
S04610_field_of_study,S04610,field_of_study,Sami Akgül,Sami Akgül studied,psychology,field_of_study_en_scale_500_exact_prefix
S04610_works_in_industry,S04610,works_in_industry,Sami Akgül,Sami Akgül works in,government,works_in_industry_en_scale_500_exact_prefix
S04616_profession,S04616,profession,Antoinette Waters,Antoinette Waters works as a,Scientist,profession_en_scale_500_exact_prefix
S04616_born_in,S04616,born_in,Antoinette Waters,Antoinette Waters was born in,Milwaukee,born_in_en_scale_500_exact_prefix
S04616_lives_in,S04616,lives_in,Antoinette Waters,Antoinette Waters currently lives in,Toledo,lives_in_en_scale_500_exact_prefix
S04616_field_of_study,S04616,field_of_study,Antoinette Waters,Antoinette Waters studied,cultural analysis,field_of_study_en_scale_500_exact_prefix
S04616_works_in_industry,S04616,works_in_industry,Antoinette Waters,Antoinette Waters works in,consulting,works_in_industry_en_scale_500_exact_prefix
S04620_profession,S04620,profession,Işıl Yadigaroğlu,Işıl Yadigaroğlu works as a,Sociologist,profession_en_scale_500_exact_prefix
S04620_born_in,S04620,born_in,Işıl Yadigaroğlu,Işıl Yadigaroğlu was born in,Greensboro,born_in_en_scale_500_exact_prefix
S04620_lives_in,S04620,lives_in,Işıl Yadigaroğlu,Işıl Yadigaroğlu currently lives in,Portland,lives_in_en_scale_500_exact_prefix
S04620_field_of_study,S04620,field_of_study,Işıl Yadigaroğlu,Işıl Yadigaroğlu studied,social care,field_of_study_en_scale_500_exact_prefix
S04620_works_in_industry,S04620,works_in_industry,Işıl Yadigaroğlu,Işıl Yadigaroğlu works in,recreation,works_in_industry_en_scale_500_exact_prefix
S04627_profession,S04627,profession,Vonnie Allred,Vonnie Allred works as a,Content creator,profession_en_scale_500_exact_prefix
S04627_born_in,S04627,born_in,Vonnie Allred,Vonnie Allred was born in,Ankara,born_in_en_scale_500_exact_prefix
S04627_lives_in,S04627,lives_in,Vonnie Allred,Vonnie Allred currently lives in,Istanbul,lives_in_en_scale_500_exact_prefix
S04627_field_of_study,S04627,field_of_study,Vonnie Allred,Vonnie Allred studied,psychology,field_of_study_en_scale_500_exact_prefix
S04627_works_in_industry,S04627,works_in_industry,Vonnie Allred,Vonnie Allred works in,electrical,works_in_industry_en_scale_500_exact_prefix
S04628_profession,S04628,profession,Tammara Spencer,Tammara Spencer works as a,Bricklayer,profession_en_scale_500_exact_prefix
S04628_born_in,S04628,born_in,Tammara Spencer,Tammara Spencer was born in,Chicago,born_in_en_scale_500_exact_prefix
S04628_lives_in,S04628,lives_in,Tammara Spencer,Tammara Spencer currently lives in,Winston-Salem,lives_in_en_scale_500_exact_prefix
S04628_field_of_study,S04628,field_of_study,Tammara Spencer,Tammara Spencer studied,dental studies,field_of_study_en_scale_500_exact_prefix
S04628_works_in_industry,S04628,works_in_industry,Tammara Spencer,Tammara Spencer works in,research,works_in_industry_en_scale_500_exact_prefix
S04648_profession,S04648,profession,Faruk Ufacık,Faruk Ufacık works as a,Singer,profession_en_scale_500_exact_prefix
S04648_born_in,S04648,born_in,Faruk Ufacık,Faruk Ufacık was born in,Chicago,born_in_en_scale_500_exact_prefix
S04648_lives_in,S04648,lives_in,Faruk Ufacık,Faruk Ufacık currently lives in,San Diego,lives_in_en_scale_500_exact_prefix
S04648_field_of_study,S04648,field_of_study,Faruk Ufacık,Faruk Ufacık studied,management,field_of_study_en_scale_500_exact_prefix
S04648_works_in_industry,S04648,works_in_industry,Faruk Ufacık,Faruk Ufacık works in,security,works_in_industry_en_scale_500_exact_prefix
S04654_profession,S04654,profession,Şenol Kiraz,Şenol Kiraz works as a,Elevator technician,profession_en_scale_500_exact_prefix
S04654_born_in,S04654,born_in,Şenol Kiraz,Şenol Kiraz was born in,Hialeah,born_in_en_scale_500_exact_prefix
S04654_lives_in,S04654,lives_in,Şenol Kiraz,Şenol Kiraz currently lives in,Chandler,lives_in_en_scale_500_exact_prefix
S04654_field_of_study,S04654,field_of_study,Şenol Kiraz,Şenol Kiraz studied,business,field_of_study_en_scale_500_exact_prefix
S04654_works_in_industry,S04654,works_in_industry,Şenol Kiraz,Şenol Kiraz works in,tourism,works_in_industry_en_scale_500_exact_prefix
S04655_profession,S04655,profession,Seçkin Sezgin,Seçkin Sezgin works as a,Music producer,profession_en_scale_500_exact_prefix
S04655_born_in,S04655,born_in,Seçkin Sezgin,Seçkin Sezgin was born in,Afyonkarahisar,born_in_en_scale_500_exact_prefix
S04655_lives_in,S04655,lives_in,Seçkin Sezgin,Seçkin Sezgin currently lives in,Mugla,lives_in_en_scale_500_exact_prefix
S04655_field_of_study,S04655,field_of_study,Seçkin Sezgin,Seçkin Sezgin studied,media studies,field_of_study_en_scale_500_exact_prefix
S04655_works_in_industry,S04655,works_in_industry,Seçkin Sezgin,Seçkin Sezgin works in,investment,works_in_industry_en_scale_500_exact_prefix
S04668_profession,S04668,profession,Bireylül Akgül,Bireylül Akgül works as a,Astronaut,profession_en_scale_500_exact_prefix
S04668_born_in,S04668,born_in,Bireylül Akgül,Bireylül Akgül was born in,Izmir,born_in_en_scale_500_exact_prefix
S04668_lives_in,S04668,lives_in,Bireylül Akgül,Bireylül Akgül currently lives in,Ankara,lives_in_en_scale_500_exact_prefix
S04668_field_of_study,S04668,field_of_study,Bireylül Akgül,Bireylül Akgül studied,politics,field_of_study_en_scale_500_exact_prefix
S04668_works_in_industry,S04668,works_in_industry,Bireylül Akgül,Bireylül Akgül works in,engineering,works_in_industry_en_scale_500_exact_prefix
S04697_profession,S04697,profession,Hacer Keser,Hacer Keser works as a,Software engineer,profession_en_scale_500_exact_prefix
S04697_born_in,S04697,born_in,Hacer Keser,Hacer Keser was born in,Eskisehir,born_in_en_scale_500_exact_prefix
S04697_lives_in,S04697,lives_in,Hacer Keser,Hacer Keser currently lives in,Bursa,lives_in_en_scale_500_exact_prefix
S04697_field_of_study,S04697,field_of_study,Hacer Keser,Hacer Keser studied,theatre,field_of_study_en_scale_500_exact_prefix
S04697_works_in_industry,S04697,works_in_industry,Hacer Keser,Hacer Keser works in,infrastructure,works_in_industry_en_scale_500_exact_prefix
S04703_profession,S04703,profession,Bayram Kapar,Bayram Kapar works as a,Real estate agent,profession_en_scale_500_exact_prefix
S04703_born_in,S04703,born_in,Bayram Kapar,Bayram Kapar was born in,St. Louis,born_in_en_scale_500_exact_prefix
S04703_lives_in,S04703,lives_in,Bayram Kapar,Bayram Kapar currently lives in,New York,lives_in_en_scale_500_exact_prefix
S04703_field_of_study,S04703,field_of_study,Bayram Kapar,Bayram Kapar studied,diplomacy,field_of_study_en_scale_500_exact_prefix
S04703_works_in_industry,S04703,works_in_industry,Bayram Kapar,Bayram Kapar works in,timber,works_in_industry_en_scale_500_exact_prefix
S04704_profession,S04704,profession,Yasin Bozoğlan,Yasin Bozoğlan works as a,Electrical and electronics engineer,profession_en_scale_500_exact_prefix
S04704_born_in,S04704,born_in,Yasin Bozoğlan,Yasin Bozoğlan was born in,Mersin,born_in_en_scale_500_exact_prefix
S04704_lives_in,S04704,lives_in,Yasin Bozoğlan,Yasin Bozoğlan currently lives in,Konya,lives_in_en_scale_500_exact_prefix
S04704_field_of_study,S04704,field_of_study,Yasin Bozoğlan,Yasin Bozoğlan studied,statistics,field_of_study_en_scale_500_exact_prefix
S04704_works_in_industry,S04704,works_in_industry,Yasin Bozoğlan,Yasin Bozoğlan works in,recreation,works_in_industry_en_scale_500_exact_prefix
S04717_profession,S04717,profession,Caryn Hamilton,Caryn Hamilton works as a,Assembly line worker,profession_en_scale_500_exact_prefix
S04717_born_in,S04717,born_in,Caryn Hamilton,Caryn Hamilton was born in,Istanbul,born_in_en_scale_500_exact_prefix
S04717_lives_in,S04717,lives_in,Caryn Hamilton,Caryn Hamilton currently lives in,Ordu,lives_in_en_scale_500_exact_prefix
S04717_field_of_study,S04717,field_of_study,Caryn Hamilton,Caryn Hamilton studied,nursing,field_of_study_en_scale_500_exact_prefix
S04717_works_in_industry,S04717,works_in_industry,Caryn Hamilton,Caryn Hamilton works in,tourism,works_in_industry_en_scale_500_exact_prefix
S04746_profession,S04746,profession,Çağla Celiloğlu,Çağla Celiloğlu works as a,Architect,profession_en_scale_500_exact_prefix
S04746_born_in,S04746,born_in,Çağla Celiloğlu,Çağla Celiloğlu was born in,Ankara,born_in_en_scale_500_exact_prefix
S04746_lives_in,S04746,lives_in,Çağla Celiloğlu,Çağla Celiloğlu currently lives in,Istanbul,lives_in_en_scale_500_exact_prefix
S04746_field_of_study,S04746,field_of_study,Çağla Celiloğlu,Çağla Celiloğlu studied,cultural analysis,field_of_study_en_scale_500_exact_prefix
